date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:46:46	64067/64067	---MC-	200	added ('OK')	text/html	date:Sat,%2029%20Sep%202018%2013:44:15%20GMT	http://klbtheme.com/groci/product/organic-grape-tomatoes/?add-to-cart=68	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/product/organic-grape-tomatoes/index93a1.html	(from http://klbtheme.com/groci/product/organic-grape-tomatoes/)
06:46:47	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2029%20Sep%202018%2013:46:52%20GMT	http://klbtheme.com/groci/cart/?remove_item=3295c76acbf4caaed33c36b1b5fc2cb1&_wpnonce=ba6e7ed3a5	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/cart/index3576.html	(from http://klbtheme.com/groci/?add-to-cart=66)
06:46:52	22449/22449	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2018%20Aug%202018%2006:50:59%20GMT	http://klbtheme.com/groci/wp-includes/fonts/dashicons.eot	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-includes/fonts/dashicons.eot	(from http://klbtheme.com/groci/wp-admin/load-styles.php?c=1&dir=ltr&load%5B%5D=dashicons,buttons,forms,l10n,login&ver=4.9.8)
06:46:53	2254/2254	---M--	200	added ('OK')	image/gif	date:Sat,%2018%20Aug%202018%2006:40:54%20GMT	http://klbtheme.com/groci/wp-admin/images/loading.gif	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-admin/images/loading.gif	(from http://klbtheme.com/groci/wp-admin/load-styles.php?c=1&dir=ltr&load%5B%5D=dashicons,buttons,forms,l10n,login&ver=4.9.8)
06:46:53	3113/3113	---M--	200	added ('OK')	image/png	date:Sat,%2018%20Aug%202018%2006:41:14%20GMT	http://klbtheme.com/groci/wp-admin/images/w-logo-blue.png?ver=20131202	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-admin/images/w-logo-blue7a53.png	(from http://klbtheme.com/groci/wp-admin/load-styles.php?c=1&dir=ltr&load%5B%5D=dashicons,buttons,forms,l10n,login&ver=4.9.8)
06:46:53	1521/1521	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2018%20Aug%202018%2006:41:18%20GMT	http://klbtheme.com/groci/wp-admin/images/wordpress-logo.svg?ver=20131107	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-admin/images/wordpress-logo7d6b.svg	(from http://klbtheme.com/groci/wp-admin/load-styles.php?c=1&dir=ltr&load%5B%5D=dashicons,buttons,forms,l10n,login&ver=4.9.8)
06:48:16	51332/51332	---MC-	200	added ('OK')	text/html	date:Sat,%2029%20Sep%202018%2013:47:00%20GMT	http://klbtheme.com/groci/shop/page/2/?add-to-cart=72	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/shop/page/2/indexebbf.html	(from http://klbtheme.com/groci/shop/page/2/)
06:48:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Sep%202018%2013:48:22%20GMT	http://klbtheme.com/groci/shop/page/1/	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/shop/page/1/index.html	(from http://klbtheme.com/groci/shop/page/2/)
06:48:18	324/324	---M--	200	added ('OK')	application/javascript	date:Sat,%2018%20Aug%202018%2006:57:51%20GMT	http://klbtheme.com/groci/wp-includes/js/zxcvbn-async.min.js?ver=1.0	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-includes/js/zxcvbn-async.min5152.js	(from http://klbtheme.com/groci/my-account/lost-password/)
06:48:18	784/784	---M--	200	added ('OK')	application/javascript	date:Sat,%2018%20Aug%202018%2006:43:27%20GMT	http://klbtheme.com/groci/wp-admin/js/password-strength-meter.min.js?ver=4.9.8	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-admin/js/password-strength-meter.min5010.js	(from http://klbtheme.com/groci/my-account/lost-password/)
06:48:18	1974/1974	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Aug%202018%2008:46:08%20GMT	http://klbtheme.com/groci/wp-content/plugins/woocommerce/assets/js/frontend/password-strength-meter.min.js?ver=3.4.4	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-content/plugins/woocommerce/assets/js/frontend/password-strength-meter.minedb1.js	(from http://klbtheme.com/groci/my-account/lost-password/)
06:48:19	132/132	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Aug%202018%2008:46:08%20GMT	http://klbtheme.com/groci/wp-content/plugins/woocommerce/assets/js/frontend/lost-password.min.js?ver=3.4.4	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-content/plugins/woocommerce/assets/js/frontend/lost-password.minedb1.js	(from http://klbtheme.com/groci/my-account/lost-password/)
06:48:27	63486/63486	---MC-	200	added ('OK')	text/html	date:Sat,%2029%20Sep%202018%2013:45:38%20GMT	http://klbtheme.com/groci/product/organic-grape-tomatoes/?add-to-cart=61	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/product/organic-grape-tomatoes/index3f1d.html	(from http://klbtheme.com/groci/product/organic-grape-tomatoes/)
06:48:29	63486/63486	---MC-	200	added ('OK')	text/html	date:Sat,%2029%20Sep%202018%2013:46:10%20GMT	http://klbtheme.com/groci/product/organic-grape-tomatoes/?add-to-cart=63	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/product/organic-grape-tomatoes/indexc887.html	(from http://klbtheme.com/groci/product/organic-grape-tomatoes/)
06:48:30	547/547	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Aug%202018%2008:46:08%20GMT	http://klbtheme.com/groci/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.png	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.png	(from http://klbtheme.com/groci/wp-content/plugins/woocommerce/assets/css/photoswipe/photoswipe.css?ver=3.4.4)
06:48:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Sep%202018%2013:48:30%20GMT	http://klbtheme.com/groci/product-category/fruits-vegetables/page/1/	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/product-category/fruits-vegetables/page/1/index.html	(from http://klbtheme.com/groci/product-category/fruits-vegetables/page/2/)
06:48:31	1554/1554	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2022%20Aug%202018%2008:46:08%20GMT	http://klbtheme.com/groci/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.svg	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.svg	(from http://klbtheme.com/groci/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.css?ver=3.4.4)
06:48:32	866/866	---M--	200	added ('OK')	image/gif	date:Wed,%2022%20Aug%202018%2008:46:08%20GMT	http://klbtheme.com/groci/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/preloader.gif	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/preloader.gif	(from http://klbtheme.com/groci/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.css?ver=3.4.4)
06:49:08	51336/51336	---MC-	200	added ('OK')	text/html	date:Sat,%2029%20Sep%202018%2013:47:00%20GMT	http://klbtheme.com/groci/shop/page/2/?add-to-cart=61	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/shop/page/2/index3f1d.html	(from http://klbtheme.com/groci/shop/page/2/)
06:50:18	51539/51539	---MC-	200	added ('OK')	text/html	date:Sat,%2029%20Sep%202018%2013:48:26%20GMT	http://klbtheme.com/groci/product-category/fruits-vegetables/page/2/?add-to-cart=72	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/product-category/fruits-vegetables/page/2/indexebbf.html	(from http://klbtheme.com/groci/product-category/fruits-vegetables/page/2/)
06:50:25	51543/51543	---MC-	200	added ('OK')	text/html	date:Sat,%2029%20Sep%202018%2013:48:28%20GMT	http://klbtheme.com/groci/product-category/fruits-vegetables/page/2/?add-to-cart=61	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/product-category/fruits-vegetables/page/2/index3f1d.html	(from http://klbtheme.com/groci/product-category/fruits-vegetables/page/2/)
06:51:11	65697/65697	---MC-	200	added ('OK')	text/html	date:Sat,%2029%20Sep%202018%2013:48:32%20GMT	http://klbtheme.com/groci/product/jumbo-rainier-cherries/?add-to-cart=63	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/product/jumbo-rainier-cherries/indexc887.html	(from http://klbtheme.com/groci/product/jumbo-rainier-cherries/?add-to-cart=68)
06:51:24	5209/5209	---MC-	200	added ('OK')	application/rss+xml	etag:%22af787debc6b17f674142b456a1ad3cb3%22	http://klbtheme.com/groci/blog/category/gallery/feed/	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/blog/category/gallery/feed/index.html	(from http://klbtheme.com/groci/blog/category/gallery/)
06:51:35	5204/5204	---MC-	200	added ('OK')	application/rss+xml	etag:%22af787debc6b17f674142b456a1ad3cb3%22	http://klbtheme.com/groci/blog/tag/gallery/feed/	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/blog/tag/gallery/feed/index.html	(from http://klbtheme.com/groci/blog/tag/gallery/)
06:51:50	5195/5195	---MC-	200	added ('OK')	application/rss+xml	etag:%22af787debc6b17f674142b456a1ad3cb3%22	http://klbtheme.com/groci/blog/tag/news/feed/	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/blog/tag/news/feed/index.html	(from http://klbtheme.com/groci/blog/tag/news/)
06:52:01	5201/5201	---MC-	200	added ('OK')	application/rss+xml	etag:%22af787debc6b17f674142b456a1ad3cb3%22	http://klbtheme.com/groci/blog/tag/slider/feed/	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/blog/tag/slider/feed/index.html	(from http://klbtheme.com/groci/blog/tag/slider/)
06:52:02	65727/65727	---MC-	200	added ('OK')	text/html	date:Sat,%2029%20Sep%202018%2013:49:09%20GMT	http://klbtheme.com/groci/product/jumbo-rainier-cherries/?add-to-cart=61	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/product/jumbo-rainier-cherries/index3f1d.html	(from http://klbtheme.com/groci/product/jumbo-rainier-cherries/?add-to-cart=68)
06:52:02	2537/2537	---MC-	200	added ('OK')	application/json	date:Sat,%2029%20Sep%202018%2013:52:01%20GMT	http://klbtheme.com/groci/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fklbtheme.com%2Fgroci%2Fblog%2F2018%2F08%2F12%2Famazing-classic-interior-design-with-perfect-lighting%2F	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-json/oembed/1.0/embed0f4c.json	(from http://klbtheme.com/groci/blog/2018/08/12/amazing-classic-interior-design-with-perfect-lighting/)
06:52:03	891/891	---MC-	200	added ('OK')	application/rss+xml	etag:%229e8069a9bf6187f96fadfd6b39516011%22	http://klbtheme.com/groci/blog/2018/08/12/amazing-classic-interior-design-with-perfect-lighting/feed/	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/blog/2018/08/12/amazing-classic-interior-design-with-perfect-lighting/feed/index.html	(from http://klbtheme.com/groci/blog/2018/08/12/amazing-classic-interior-design-with-perfect-lighting/)
06:52:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Sep%202018%2013:52:03%20GMT	http://klbtheme.com/groci/?p=152	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/index1611.html	(from http://klbtheme.com/groci/blog/2018/08/12/amazing-classic-interior-design-with-perfect-lighting/)
06:52:04	2621/2621	---MC-	200	added ('OK')	text/xml	date:Sat,%2029%20Sep%202018%2013:52:03%20GMT	http://klbtheme.com/groci/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fklbtheme.com%2Fgroci%2Fblog%2F2018%2F08%2F12%2Famazing-classic-interior-design-with-perfect-lighting%2F&format=xml	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-json/oembed/1.0/embed611c	(from http://klbtheme.com/groci/blog/2018/08/12/amazing-classic-interior-design-with-perfect-lighting/)
06:52:21	9260/9260	---MC-	200	added ('OK')	application/rss+xml	etag:%22af787debc6b17f674142b456a1ad3cb3%22	http://klbtheme.com/groci/blog/tag/envato/feed/	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/blog/tag/envato/feed/index.html	(from http://klbtheme.com/groci/blog/tag/envato/)
06:52:22	9229/9229	---MC-	200	added ('OK')	application/rss+xml	etag:%22af787debc6b17f674142b456a1ad3cb3%22	http://klbtheme.com/groci/blog/category/video/feed/	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/blog/category/video/feed/index.html	(from http://klbtheme.com/groci/blog/category/video/)
06:52:34	5203/5203	---MC-	200	added ('OK')	application/rss+xml	etag:%22af787debc6b17f674142b456a1ad3cb3%22	http://klbtheme.com/groci/blog/tag/vimeo/feed/	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/blog/tag/vimeo/feed/index.html	(from http://klbtheme.com/groci/blog/tag/vimeo/)
06:52:34	9221/9221	---MC-	200	added ('OK')	application/rss+xml	etag:%22af787debc6b17f674142b456a1ad3cb3%22	http://klbtheme.com/groci/blog/tag/food/feed/	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/blog/tag/food/feed/index.html	(from http://klbtheme.com/groci/blog/tag/food/)
06:52:35	873/873	---MC-	200	added ('OK')	application/rss+xml	etag:%229e8069a9bf6187f96fadfd6b39516011%22	http://klbtheme.com/groci/blog/2018/08/12/english-breakfast-tea-with-tasty-donut-desserts/feed/	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/blog/2018/08/12/english-breakfast-tea-with-tasty-donut-desserts/feed/index.html	(from http://klbtheme.com/groci/blog/2018/08/12/english-breakfast-tea-with-tasty-donut-desserts/)
06:52:36	2507/2507	---MC-	200	added ('OK')	application/json	date:Sat,%2029%20Sep%202018%2013:52:35%20GMT	http://klbtheme.com/groci/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fklbtheme.com%2Fgroci%2Fblog%2F2018%2F08%2F12%2Fenglish-breakfast-tea-with-tasty-donut-desserts%2F	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-json/oembed/1.0/embeda201.json	(from http://klbtheme.com/groci/blog/2018/08/12/english-breakfast-tea-with-tasty-donut-desserts/)
06:52:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Sep%202018%2013:52:35%20GMT	http://klbtheme.com/groci/?p=148	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/indexa36b.html	(from http://klbtheme.com/groci/blog/2018/08/12/english-breakfast-tea-with-tasty-donut-desserts/)
06:52:37	2591/2591	---MC-	200	added ('OK')	text/xml	date:Sat,%2029%20Sep%202018%2013:52:36%20GMT	http://klbtheme.com/groci/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fklbtheme.com%2Fgroci%2Fblog%2F2018%2F08%2F12%2Fenglish-breakfast-tea-with-tasty-donut-desserts%2F&format=xml	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-json/oembed/1.0/embed990b	(from http://klbtheme.com/groci/blog/2018/08/12/english-breakfast-tea-with-tasty-donut-desserts/)
06:52:43	66776/66776	---MC-	200	added ('OK')	text/html	date:Sat,%2029%20Sep%202018%2013:50:19%20GMT	http://klbtheme.com/groci/product/jumbo-rainier-cherries/?add-to-cart=70	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/product/jumbo-rainier-cherries/indexf6b1.html	(from http://klbtheme.com/groci/product/jumbo-rainier-cherries/?add-to-cart=72)
06:52:43	5174/5174	---MC-	200	added ('OK')	application/rss+xml	etag:%22af787debc6b17f674142b456a1ad3cb3%22	http://klbtheme.com/groci/blog/tag/video/feed/	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/blog/tag/video/feed/index.html	(from http://klbtheme.com/groci/blog/tag/video/)
06:52:43	5180/5180	---MC-	200	added ('OK')	application/rss+xml	etag:%22af787debc6b17f674142b456a1ad3cb3%22	http://klbtheme.com/groci/blog/tag/organic/feed/	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/blog/tag/organic/feed/index.html	(from http://klbtheme.com/groci/blog/tag/organic/)
06:52:43	67749/67749	---MC-	200	added ('OK')	text/html	date:Sat,%2029%20Sep%202018%2013:50:27%20GMT	http://klbtheme.com/groci/product/jumbo-rainier-cherries/?add-to-cart=69	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/product/jumbo-rainier-cherries/indexdb32.html	(from http://klbtheme.com/groci/product/jumbo-rainier-cherries/?add-to-cart=72)
06:52:44	2542/2542	---MC-	200	added ('OK')	application/json	date:Sat,%2029%20Sep%202018%2013:52:43%20GMT	http://klbtheme.com/groci/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fklbtheme.com%2Fgroci%2Fblog%2F2018%2F08%2F12%2Fco-founder-trying-to-explain-his-idea-to-his-employers%2F	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-json/oembed/1.0/embed216f.json	(from http://klbtheme.com/groci/blog/2018/08/12/co-founder-trying-to-explain-his-idea-to-his-employers/)
06:52:44	894/894	---MC-	200	added ('OK')	application/rss+xml	etag:%229e8069a9bf6187f96fadfd6b39516011%22	http://klbtheme.com/groci/blog/2018/08/12/co-founder-trying-to-explain-his-idea-to-his-employers/feed/	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/blog/2018/08/12/co-founder-trying-to-explain-his-idea-to-his-employers/feed/index.html	(from http://klbtheme.com/groci/blog/2018/08/12/co-founder-trying-to-explain-his-idea-to-his-employers/)
06:52:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Sep%202018%2013:52:44%20GMT	http://klbtheme.com/groci/?p=146	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/indexf488.html	(from http://klbtheme.com/groci/blog/2018/08/12/co-founder-trying-to-explain-his-idea-to-his-employers/)
06:52:45	2626/2626	---MC-	200	added ('OK')	text/xml	date:Sat,%2029%20Sep%202018%2013:52:44%20GMT	http://klbtheme.com/groci/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fklbtheme.com%2Fgroci%2Fblog%2F2018%2F08%2F12%2Fco-founder-trying-to-explain-his-idea-to-his-employers%2F&format=xml	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-json/oembed/1.0/embedf233	(from http://klbtheme.com/groci/blog/2018/08/12/co-founder-trying-to-explain-his-idea-to-his-employers/)
06:52:56	5214/5214	---MC-	200	added ('OK')	application/rss+xml	etag:%22af787debc6b17f674142b456a1ad3cb3%22	http://klbtheme.com/groci/blog/category/audio/feed/	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/blog/category/audio/feed/index.html	(from http://klbtheme.com/groci/blog/category/audio/)
06:52:56	5209/5209	---MC-	200	added ('OK')	application/rss+xml	etag:%22af787debc6b17f674142b456a1ad3cb3%22	http://klbtheme.com/groci/blog/tag/audio/feed/	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/blog/tag/audio/feed/index.html	(from http://klbtheme.com/groci/blog/tag/audio/)
06:52:56	5206/5206	---MC-	200	added ('OK')	application/rss+xml	etag:%22af787debc6b17f674142b456a1ad3cb3%22	http://klbtheme.com/groci/blog/tag/shop/feed/	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/blog/tag/shop/feed/index.html	(from http://klbtheme.com/groci/blog/tag/shop/)
06:52:56	5215/5215	---MC-	200	added ('OK')	application/rss+xml	etag:%22af787debc6b17f674142b456a1ad3cb3%22	http://klbtheme.com/groci/blog/tag/grocery/feed/	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/blog/tag/grocery/feed/index.html	(from http://klbtheme.com/groci/blog/tag/grocery/)
06:52:57	2661/2661	---MC-	200	added ('OK')	application/json	date:Sat,%2029%20Sep%202018%2013:52:56%20GMT	http://klbtheme.com/groci/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fklbtheme.com%2Fgroci%2Fblog%2F2018%2F08%2F04%2Frestaurant-employer-read-clients-orders-on-his-ipad-1%2F	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-json/oembed/1.0/embedfdc8.json	(from http://klbtheme.com/groci/blog/2018/08/04/restaurant-employer-read-clients-orders-on-his-ipad-1/)
06:52:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Sep%202018%2013:52:56%20GMT	http://klbtheme.com/groci/?p=211	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/index0114.html	(from http://klbtheme.com/groci/blog/2018/08/04/restaurant-employer-read-clients-orders-on-his-ipad-1/)
06:52:58	2782/2782	---MC-	200	added ('OK')	text/xml	date:Sat,%2029%20Sep%202018%2013:52:57%20GMT	http://klbtheme.com/groci/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fklbtheme.com%2Fgroci%2Fblog%2F2018%2F08%2F04%2Frestaurant-employer-read-clients-orders-on-his-ipad-1%2F&format=xml	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/wp-json/oembed/1.0/embedbf53	(from http://klbtheme.com/groci/blog/2018/08/04/restaurant-employer-read-clients-orders-on-his-ipad-1/)
06:52:59	2797/2797	---MC-	200	added ('OK')	application/rss+xml	etag:%229e8069a9bf6187f96fadfd6b39516011%22	http://klbtheme.com/groci/blog/2018/08/04/restaurant-employer-read-clients-orders-on-his-ipad-1/feed/	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/blog/2018/08/04/restaurant-employer-read-clients-orders-on-his-ipad-1/feed/index.html	(from http://klbtheme.com/groci/blog/2018/08/04/restaurant-employer-read-clients-orders-on-his-ipad-1/)
06:53:09	5212/5212	---MC-	200	added ('OK')	application/rss+xml	etag:%22af787debc6b17f674142b456a1ad3cb3%22	http://klbtheme.com/groci/blog/category/image/feed/	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/blog/category/image/feed/index.html	(from http://klbtheme.com/groci/blog/category/image/)
06:53:10	5207/5207	---MC-	200	added ('OK')	application/rss+xml	etag:%22af787debc6b17f674142b456a1ad3cb3%22	http://klbtheme.com/groci/blog/tag/image/feed/	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/blog/tag/image/feed/index.html	(from http://klbtheme.com/groci/blog/tag/image/)
06:53:21	5225/5225	---MC-	200	added ('OK')	application/rss+xml	etag:%22af787debc6b17f674142b456a1ad3cb3%22	http://klbtheme.com/groci/blog/tag/themeforest/feed/	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/blog/tag/themeforest/feed/index.html	(from http://klbtheme.com/groci/blog/tag/themeforest/)
06:55:15	56926/56926	---MC-	200	added ('OK')	text/html	date:Sat,%2029%20Sep%202018%2013:52:58%20GMT	http://klbtheme.com/groci/blog/2018/08/04/restaurant-employer-read-clients-orders-on-his-ipad-1/?replytocom=3	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/blog/2018/08/04/restaurant-employer-read-clients-orders-on-his-ipad-1/index3094.html	(from http://klbtheme.com/groci/blog/2018/08/04/restaurant-employer-read-clients-orders-on-his-ipad-1/)
06:55:16	56942/56942	---MC-	200	added ('OK')	text/html	date:Sat,%2029%20Sep%202018%2013:52:58%20GMT	http://klbtheme.com/groci/blog/2018/08/04/restaurant-employer-read-clients-orders-on-his-ipad-1/?replytocom=2	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/blog/2018/08/04/restaurant-employer-read-clients-orders-on-his-ipad-1/index0e22.html	(from http://klbtheme.com/groci/blog/2018/08/04/restaurant-employer-read-clients-orders-on-his-ipad-1/)
06:56:08	65163/65163	---MC-	200	added ('OK')	text/html	date:Sat,%2029%20Sep%202018%2013:53:21%20GMT	http://klbtheme.com/groci/product/green-seedless-grapes/?add-to-cart=70	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/product/green-seedless-grapes/indexf6b1.html	(from http://klbtheme.com/groci/product/green-seedless-grapes/?add-to-cart=72)
06:56:14	65369/65369	---MC-	200	added ('OK')	text/html	date:Sat,%2029%20Sep%202018%2013:53:11%20GMT	http://klbtheme.com/groci/product/green-seedless-grapes/?add-to-cart=66	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/product/green-seedless-grapes/index9372.html	(from http://klbtheme.com/groci/product/green-seedless-grapes/?add-to-cart=72)
06:56:27	65244/65244	---MC-	200	added ('OK')	text/html	date:Sat,%2029%20Sep%202018%2013:55:17%20GMT	http://klbtheme.com/groci/product/organic-broccoli/?add-to-cart=61	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/product/organic-broccoli/index3f1d.html	(from http://klbtheme.com/groci/product/organic-broccoli/?add-to-cart=59)
06:58:12	65338/65338	---MC-	200	added ('OK')	text/html	date:Sat,%2029%20Sep%202018%2013:55:16%20GMT	http://klbtheme.com/groci/product/green-seedless-grapes/?add-to-cart=59	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/product/green-seedless-grapes/indexaa11.html	(from http://klbtheme.com/groci/product/green-seedless-grapes/?add-to-cart=63)
06:59:01	65244/65244	---MC-	200	added ('OK')	text/html	date:Sat,%2029%20Sep%202018%2013:56:09%20GMT	http://klbtheme.com/groci/product/organic-broccoli/?add-to-cart=68	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/product/organic-broccoli/index93a1.html	(from http://klbtheme.com/groci/product/organic-broccoli/?add-to-cart=59)
06:59:02	65253/65253	---MC-	200	added ('OK')	text/html	date:Sat,%2029%20Sep%202018%2013:56:15%20GMT	http://klbtheme.com/groci/product/organic-broccoli/?add-to-cart=69	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/product/organic-broccoli/indexdb32.html	(from http://klbtheme.com/groci/product/organic-broccoli/?add-to-cart=70)
06:59:03	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2029%20Sep%202018%2013:59:02%20GMT	http://klbtheme.com/groci/cart/?undo_item=03afdbd66e7929b125f8597834fa83a4&_wpnonce=ba6e7ed3a5	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/cart/index4a12.html	(from http://klbtheme.com/groci/product/washed-sugar-snap-peas/?add-to-cart=66)
06:59:20	65099/65099	---MC-	200	added ('OK')	text/html	date:Sat,%2029%20Sep%202018%2013:56:28%20GMT	http://klbtheme.com/groci/product/organic-broccoli/?add-to-cart=72	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/product/organic-broccoli/indexebbf.html	(from http://klbtheme.com/groci/product/organic-broccoli/?add-to-cart=29)
07:00:23	66435/66435	---MC-	200	added ('OK')	text/html	date:Sat,%2029%20Sep%202018%2013:58:12%20GMT	http://klbtheme.com/groci/?removed_item=1	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/indexaafe.html	(from http://klbtheme.com/groci/cart/?remove_item=03afdbd66e7929b125f8597834fa83a4&_wpnonce=ba6e7ed3a5)
07:00:51	65177/65177	---MC-	200	added ('OK')	text/html	date:Sat,%2029%20Sep%202018%2013:59:20%20GMT	http://klbtheme.com/groci/product/washed-sugar-snap-peas/?add-to-cart=68	C:/My%20Web%20Sites/grocery%20template/klbtheme.com/groci/product/washed-sugar-snap-peas/index93a1.html	(from http://klbtheme.com/groci/product/washed-sugar-snap-peas/?add-to-cart=29)
